id,title,author,year,publisher,genre,rating,pages,language,description
300,Book Title 300,Author 0,1957,Publisher 0,Fantasy,4.3,792,Spanish,Description for book 300...
301,Book Title 301,Author 1,1915,Publisher 1,Thriller,1.7,378,English,Description for book 301...
302,Book Title 302,Author 2,1910,Publisher 2,Mystery,2.5,227,Spanish,Description for book 302...
303,Book Title 303,Author 3,1900,Publisher 3,Fantasy,3.1,266,Chinese,Description for book 303...
304,Book Title 304,Author 4,1940,Publisher 4,Thriller,2.7,287,Spanish,Description for book 304...
305,Book Title 305,Author 5,1919,Publisher 5,Horror,4.2,464,French,Description for book 305...
306,Book Title 306,Author 6,1990,Publisher 6,Science Fiction,4.8,787,Spanish,Description for book 306...
307,Book Title 307,Author 7,1914,Publisher 7,Romance,3.9,149,Spanish,Description for book 307...
308,Book Title 308,Author 8,1931,Publisher 8,Biography,1.3,140,Chinese,Description for book 308...
309,Book Title 309,Author 9,1966,Publisher 9,Romance,3.1,484,Chinese,Description for book 309...
310,Book Title 310,Author 10,2020,Publisher 10,Biography,2.1,467,German,Description for book 310...
311,Book Title 311,Author 11,1941,Publisher 11,Romance,3.1,380,Chinese,Description for book 311...
312,Book Title 312,Author 12,2000,Publisher 12,Non-Fiction,2.0,557,Chinese,Description for book 312...
313,Book Title 313,Author 13,1947,Publisher 13,Mystery,2.1,445,English,Description for book 313...
314,Book Title 314,Author 14,1956,Publisher 14,Non-Fiction,4.9,281,Chinese,Description for book 314...
315,Book Title 315,Author 15,2013,Publisher 15,Fantasy,5.0,251,French,Description for book 315...
316,Book Title 316,Author 16,1913,Publisher 16,Fiction,1.1,651,Spanish,Description for book 316...
317,Book Title 317,Author 17,1939,Publisher 17,Horror,1.9,616,English,Description for book 317...
318,Book Title 318,Author 18,1931,Publisher 18,Mystery,2.0,431,Spanish,Description for book 318...
319,Book Title 319,Author 19,1952,Publisher 19,Non-Fiction,2.3,761,French,Description for book 319...
320,Book Title 320,Author 20,1919,Publisher 0,Romance,3.5,544,Spanish,Description for book 320...
321,Book Title 321,Author 21,1965,Publisher 1,Horror,2.8,329,German,Description for book 321...
322,Book Title 322,Author 22,1901,Publisher 2,Romance,2.1,413,German,Description for book 322...
323,Book Title 323,Author 23,1958,Publisher 3,Science Fiction,2.7,418,English,Description for book 323...
324,Book Title 324,Author 24,2013,Publisher 4,Thriller,3.3,186,English,Description for book 324...
325,Book Title 325,Author 25,1917,Publisher 5,Biography,3.4,235,Spanish,Description for book 325...
326,Book Title 326,Author 26,1951,Publisher 6,Fantasy,1.2,609,English,Description for book 326...
327,Book Title 327,Author 27,2001,Publisher 7,Science Fiction,2.9,157,Chinese,Description for book 327...
328,Book Title 328,Author 28,1910,Publisher 8,Biography,4.1,122,German,Description for book 328...
329,Book Title 329,Author 29,2006,Publisher 9,Mystery,1.5,731,French,Description for book 329...
330,Book Title 330,Author 30,2013,Publisher 10,Horror,1.2,263,Chinese,Description for book 330...
331,Book Title 331,Author 31,2014,Publisher 11,Science Fiction,1.2,597,Chinese,Description for book 331...
332,Book Title 332,Author 32,1963,Publisher 12,Fiction,3.9,360,English,Description for book 332...
333,Book Title 333,Author 33,1938,Publisher 13,Non-Fiction,1.3,406,French,Description for book 333...
334,Book Title 334,Author 34,2003,Publisher 14,Horror,4.9,382,Chinese,Description for book 334...
335,Book Title 335,Author 35,1977,Publisher 15,Thriller,1.1,183,French,Description for book 335...
336,Book Title 336,Author 36,1980,Publisher 16,Fiction,2.4,356,Spanish,Description for book 336...
337,Book Title 337,Author 37,2000,Publisher 17,Biography,3.1,237,German,Description for book 337...
338,Book Title 338,Author 38,1995,Publisher 18,Non-Fiction,1.7,631,Chinese,Description for book 338...
339,Book Title 339,Author 39,1926,Publisher 19,Non-Fiction,2.7,794,German,Description for book 339...
340,Book Title 340,Author 40,1950,Publisher 0,Non-Fiction,3.4,208,English,Description for book 340...
341,Book Title 341,Author 41,2016,Publisher 1,Horror,4.8,220,Chinese,Description for book 341...
342,Book Title 342,Author 42,1902,Publisher 2,Fantasy,3.7,446,Spanish,Description for book 342...
343,Book Title 343,Author 43,1981,Publisher 3,Romance,4.9,665,Chinese,Description for book 343...
344,Book Title 344,Author 44,1958,Publisher 4,Fantasy,4.5,176,German,Description for book 344...
345,Book Title 345,Author 45,1959,Publisher 5,Horror,2.7,766,German,Description for book 345...
346,Book Title 346,Author 46,1926,Publisher 6,Non-Fiction,4.2,439,German,Description for book 346...
347,Book Title 347,Author 47,1909,Publisher 7,Fantasy,3.8,169,French,Description for book 347...
348,Book Title 348,Author 48,1932,Publisher 8,Mystery,2.3,655,Chinese,Description for book 348...
349,Book Title 349,Author 49,1964,Publisher 9,Fiction,3.3,594,French,Description for book 349...
350,Book Title 350,Author 50,1996,Publisher 10,Fiction,2.2,403,German,Description for book 350...
351,Book Title 351,Author 51,1976,Publisher 11,Romance,4.2,651,German,Description for book 351...
352,Book Title 352,Author 52,1905,Publisher 12,Mystery,1.9,538,Chinese,Description for book 352...
353,Book Title 353,Author 53,1993,Publisher 13,Non-Fiction,4.0,418,Chinese,Description for book 353...
354,Book Title 354,Author 54,1948,Publisher 14,Fiction,4.5,698,Spanish,Description for book 354...
355,Book Title 355,Author 55,1915,Publisher 15,Fiction,3.9,677,German,Description for book 355...
356,Book Title 356,Author 56,1946,Publisher 16,Biography,3.0,188,French,Description for book 356...
357,Book Title 357,Author 57,1911,Publisher 17,Fiction,3.6,256,English,Description for book 357...
358,Book Title 358,Author 58,1969,Publisher 18,Fantasy,3.7,522,German,Description for book 358...
359,Book Title 359,Author 59,1910,Publisher 19,Thriller,1.8,212,Chinese,Description for book 359...
360,Book Title 360,Author 60,1900,Publisher 0,Mystery,1.6,152,Spanish,Description for book 360...
361,Book Title 361,Author 61,2011,Publisher 1,Romance,3.5,784,French,Description for book 361...
362,Book Title 362,Author 62,1972,Publisher 2,Mystery,1.6,387,English,Description for book 362...
363,Book Title 363,Author 63,2019,Publisher 3,Fiction,1.4,211,German,Description for book 363...
364,Book Title 364,Author 64,1907,Publisher 4,Thriller,4.6,294,German,Description for book 364...
365,Book Title 365,Author 65,1925,Publisher 5,Mystery,1.2,609,English,Description for book 365...
366,Book Title 366,Author 66,1955,Publisher 6,Thriller,3.0,641,Chinese,Description for book 366...
367,Book Title 367,Author 67,2002,Publisher 7,Non-Fiction,4.0,600,French,Description for book 367...
368,Book Title 368,Author 68,1971,Publisher 8,Biography,2.6,731,Chinese,Description for book 368...
369,Book Title 369,Author 69,1997,Publisher 9,Biography,3.7,634,German,Description for book 369...
370,Book Title 370,Author 70,2008,Publisher 10,Thriller,3.3,464,German,Description for book 370...
371,Book Title 371,Author 71,1932,Publisher 11,Thriller,1.8,491,English,Description for book 371...
372,Book Title 372,Author 72,1978,Publisher 12,Mystery,3.8,234,Chinese,Description for book 372...
373,Book Title 373,Author 73,2002,Publisher 13,Non-Fiction,2.5,701,Chinese,Description for book 373...
374,Book Title 374,Author 74,1951,Publisher 14,Thriller,3.7,710,Spanish,Description for book 374...
375,Book Title 375,Author 75,1906,Publisher 15,Science Fiction,3.4,570,English,Description for book 375...
376,Book Title 376,Author 76,1995,Publisher 16,Fiction,2.7,479,French,Description for book 376...
377,Book Title 377,Author 77,1972,Publisher 17,Fantasy,1.9,779,English,Description for book 377...
378,Book Title 378,Author 78,1988,Publisher 18,Non-Fiction,1.8,567,German,Description for book 378...
379,Book Title 379,Author 79,1947,Publisher 19,Thriller,1.0,164,French,Description for book 379...
380,Book Title 380,Author 80,1922,Publisher 0,Science Fiction,5.0,310,Chinese,Description for book 380...
381,Book Title 381,Author 81,2020,Publisher 1,Fiction,1.2,167,Chinese,Description for book 381...
382,Book Title 382,Author 82,1933,Publisher 2,Fantasy,4.6,199,English,Description for book 382...
383,Book Title 383,Author 83,2022,Publisher 3,Biography,1.1,467,French,Description for book 383...
384,Book Title 384,Author 84,1973,Publisher 4,Thriller,1.2,372,German,Description for book 384...
385,Book Title 385,Author 85,2005,Publisher 5,Fantasy,1.5,635,Spanish,Description for book 385...
386,Book Title 386,Author 86,1960,Publisher 6,Non-Fiction,3.7,148,German,Description for book 386...
387,Book Title 387,Author 87,1976,Publisher 7,Mystery,1.7,653,English,Description for book 387...
388,Book Title 388,Author 88,1959,Publisher 8,Thriller,1.6,556,German,Description for book 388...
389,Book Title 389,Author 89,1962,Publisher 9,Thriller,4.7,315,Spanish,Description for book 389...
390,Book Title 390,Author 90,1989,Publisher 10,Horror,3.9,589,English,Description for book 390...
391,Book Title 391,Author 91,1900,Publisher 11,Biography,1.3,748,English,Description for book 391...
392,Book Title 392,Author 92,1906,Publisher 12,Romance,2.5,196,German,Description for book 392...
393,Book Title 393,Author 93,1939,Publisher 13,Science Fiction,3.0,395,French,Description for book 393...
394,Book Title 394,Author 94,2010,Publisher 14,Fantasy,3.9,230,French,Description for book 394...
395,Book Title 395,Author 95,1922,Publisher 15,Thriller,2.1,682,German,Description for book 395...
396,Book Title 396,Author 96,2017,Publisher 16,Fiction,4.9,114,French,Description for book 396...
397,Book Title 397,Author 97,1951,Publisher 17,Science Fiction,3.2,176,Chinese,Description for book 397...
398,Book Title 398,Author 98,1952,Publisher 18,Thriller,4.2,410,Spanish,Description for book 398...
399,Book Title 399,Author 99,1978,Publisher 19,Thriller,4.5,782,French,Description for book 399...
400,Book Title 400,Author 0,2016,Publisher 0,Horror,4.4,689,Chinese,Description for book 400...
401,Book Title 401,Author 1,1955,Publisher 1,Non-Fiction,2.5,358,Spanish,Description for book 401...
402,Book Title 402,Author 2,1993,Publisher 2,Mystery,2.1,338,Chinese,Description for book 402...
403,Book Title 403,Author 3,1963,Publisher 3,Non-Fiction,3.5,128,French,Description for book 403...
404,Book Title 404,Author 4,1930,Publisher 4,Thriller,3.4,462,Chinese,Description for book 404...
405,Book Title 405,Author 5,1912,Publisher 5,Science Fiction,4.9,771,English,Description for book 405...
406,Book Title 406,Author 6,2022,Publisher 6,Romance,3.6,144,Chinese,Description for book 406...
407,Book Title 407,Author 7,2014,Publisher 7,Fiction,1.2,581,French,Description for book 407...
408,Book Title 408,Author 8,2008,Publisher 8,Horror,4.3,177,Chinese,Description for book 408...
409,Book Title 409,Author 9,2016,Publisher 9,Non-Fiction,4.7,294,English,Description for book 409...
410,Book Title 410,Author 10,1982,Publisher 10,Fantasy,5.0,785,French,Description for book 410...
411,Book Title 411,Author 11,1943,Publisher 11,Thriller,1.7,165,German,Description for book 411...
412,Book Title 412,Author 12,1919,Publisher 12,Romance,2.3,146,French,Description for book 412...
413,Book Title 413,Author 13,1954,Publisher 13,Mystery,2.6,729,Chinese,Description for book 413...
414,Book Title 414,Author 14,1981,Publisher 14,Science Fiction,2.3,197,French,Description for book 414...
415,Book Title 415,Author 15,2020,Publisher 15,Horror,3.2,224,Spanish,Description for book 415...
416,Book Title 416,Author 16,1923,Publisher 16,Science Fiction,4.9,721,Spanish,Description for book 416...
417,Book Title 417,Author 17,2010,Publisher 17,Fantasy,4.6,411,German,Description for book 417...
418,Book Title 418,Author 18,1978,Publisher 18,Mystery,1.4,682,Spanish,Description for book 418...
419,Book Title 419,Author 19,2003,Publisher 19,Biography,4.6,380,Spanish,Description for book 419...
420,Book Title 420,Author 20,1918,Publisher 0,Fiction,1.8,495,French,Description for book 420...
421,Book Title 421,Author 21,1979,Publisher 1,Science Fiction,4.7,112,German,Description for book 421...
422,Book Title 422,Author 22,1974,Publisher 2,Fiction,1.2,645,German,Description for book 422...
423,Book Title 423,Author 23,1972,Publisher 3,Romance,4.6,293,English,Description for book 423...
424,Book Title 424,Author 24,1944,Publisher 4,Non-Fiction,2.1,304,French,Description for book 424...
425,Book Title 425,Author 25,2006,Publisher 5,Thriller,3.1,335,Spanish,Description for book 425...
426,Book Title 426,Author 26,1984,Publisher 6,Thriller,3.9,527,Chinese,Description for book 426...
427,Book Title 427,Author 27,1982,Publisher 7,Romance,3.0,186,Chinese,Description for book 427...
428,Book Title 428,Author 28,1918,Publisher 8,Thriller,1.8,652,Chinese,Description for book 428...
429,Book Title 429,Author 29,1964,Publisher 9,Biography,1.3,651,Spanish,Description for book 429...
430,Book Title 430,Author 30,1960,Publisher 10,Non-Fiction,3.3,415,English,Description for book 430...
431,Book Title 431,Author 31,1927,Publisher 11,Romance,1.2,509,Spanish,Description for book 431...
432,Book Title 432,Author 32,1915,Publisher 12,Horror,2.5,749,German,Description for book 432...
433,Book Title 433,Author 33,1999,Publisher 13,Romance,4.7,163,German,Description for book 433...
434,Book Title 434,Author 34,1939,Publisher 14,Biography,4.7,155,Spanish,Description for book 434...
435,Book Title 435,Author 35,1957,Publisher 15,Biography,3.1,682,Chinese,Description for book 435...
436,Book Title 436,Author 36,1952,Publisher 16,Romance,4.3,780,French,Description for book 436...
437,Book Title 437,Author 37,1954,Publisher 17,Mystery,3.4,124,English,Description for book 437...
438,Book Title 438,Author 38,2002,Publisher 18,Biography,4.2,571,German,Description for book 438...
439,Book Title 439,Author 39,1909,Publisher 19,Science Fiction,3.8,441,Spanish,Description for book 439...
440,Book Title 440,Author 40,1934,Publisher 0,Horror,2.7,191,Chinese,Description for book 440...
441,Book Title 441,Author 41,1946,Publisher 1,Romance,2.1,524,Spanish,Description for book 441...
442,Book Title 442,Author 42,1932,Publisher 2,Biography,3.1,321,Chinese,Description for book 442...
443,Book Title 443,Author 43,1927,Publisher 3,Romance,3.3,465,Spanish,Description for book 443...
444,Book Title 444,Author 44,1997,Publisher 4,Romance,4.1,122,Chinese,Description for book 444...
445,Book Title 445,Author 45,2013,Publisher 5,Fiction,1.6,760,French,Description for book 445...
446,Book Title 446,Author 46,1971,Publisher 6,Thriller,2.9,225,French,Description for book 446...
447,Book Title 447,Author 47,1935,Publisher 7,Horror,2.2,166,French,Description for book 447...
448,Book Title 448,Author 48,1945,Publisher 8,Fantasy,3.3,285,German,Description for book 448...
449,Book Title 449,Author 49,1970,Publisher 9,Mystery,1.8,621,Chinese,Description for book 449...
450,Book Title 450,Author 50,1927,Publisher 10,Fiction,2.8,551,German,Description for book 450...
451,Book Title 451,Author 51,1917,Publisher 11,Fiction,3.0,260,German,Description for book 451...
452,Book Title 452,Author 52,2011,Publisher 12,Romance,4.0,366,Chinese,Description for book 452...
453,Book Title 453,Author 53,2020,Publisher 13,Science Fiction,3.6,158,French,Description for book 453...
454,Book Title 454,Author 54,1931,Publisher 14,Romance,3.2,734,English,Description for book 454...
455,Book Title 455,Author 55,1925,Publisher 15,Horror,2.8,669,Spanish,Description for book 455...
